images,masks
data/human_segmentation_kaggle/images/ds8_pexels-photo-848304.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-848304.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-109394.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-109394.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-246368.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-246368.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-307791.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-307791.png
data/human_segmentation_kaggle/images/ds6_female-young-woman-beautiful-48196.png,data/human_segmentation_kaggle/masks/ds6_female-young-woman-beautiful-48196.png
data/human_segmentation_kaggle/images/ds8_fashion-girl-sexy-women-60712.png,data/human_segmentation_kaggle/masks/ds8_fashion-girl-sexy-women-60712.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-207804.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-207804.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-375382.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-375382.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-260700.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-260700.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-415557.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-415557.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-227294.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-227294.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-712521.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-712521.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-104517.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-104517.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-769749.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-769749.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-447187.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-447187.png
data/human_segmentation_kaggle/images/ds8_woman-girl-headphones-music.png,data/human_segmentation_kaggle/masks/ds8_woman-girl-headphones-music.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-258303.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-258303.png
data/human_segmentation_kaggle/images/ds8_adult-black-body-costume-41939.png,data/human_segmentation_kaggle/masks/ds8_adult-black-body-costume-41939.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-752790.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-752790.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-206590.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-206590.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-843561.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-843561.png
data/human_segmentation_kaggle/images/ds8_girl-lake-dress-white-160540.png,data/human_segmentation_kaggle/masks/ds8_girl-lake-dress-white-160540.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-279052.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-279052.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-770136.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-770136.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206605.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206605.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-620319_ncDX8u2Dak.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-620319_ncDX8u2Dak.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-681621.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-681621.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-473107.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-473107.png
data/human_segmentation_kaggle/images/ds8_adult-black-body-costume-41667.png,data/human_segmentation_kaggle/masks/ds8_adult-black-body-costume-41667.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-594685.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-594685.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-840802.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-840802.png
data/human_segmentation_kaggle/images/ds6_girl-wreath-fairy-blonde-160456.png,data/human_segmentation_kaggle/masks/ds6_girl-wreath-fairy-blonde-160456.png
data/human_segmentation_kaggle/images/ds6_active-athletic-exercise-female-40974.png,data/human_segmentation_kaggle/masks/ds6_active-athletic-exercise-female-40974.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-42153.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-42153.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-602141_YVuKfB1XAf.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-602141_YVuKfB1XAf.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-795786.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-795786.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-681993.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-681993.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-461566.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-461566.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-713123.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-713123.png
data/human_segmentation_kaggle/images/ds8_attractive-beautiful-brunette-cute-41539.png,data/human_segmentation_kaggle/masks/ds8_attractive-beautiful-brunette-cute-41539.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-573252.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-573252.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-220139.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-220139.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-192478.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-192478.png
data/human_segmentation_kaggle/images/ds2_portrait-black-and-white-lofty-tone-european-157759.png,data/human_segmentation_kaggle/masks/ds2_portrait-black-and-white-lofty-tone-european-157759.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-838821.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-838821.png
data/human_segmentation_kaggle/images/ds6_people-peoples-homeless-male.png,data/human_segmentation_kaggle/masks/ds6_people-peoples-homeless-male.png
data/human_segmentation_kaggle/images/ds8_attractive-fashion-women-lady-158006.png,data/human_segmentation_kaggle/masks/ds8_attractive-fashion-women-lady-158006.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-464801.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-464801.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-235516_arxa5ZOKP0.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-235516_arxa5ZOKP0.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-214577_Y3ixtuOjuB.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-214577_Y3ixtuOjuB.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-169978.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-169978.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-806681.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-806681.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-279225.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-279225.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-452557.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-452557.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-303484.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-303484.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-432722.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-432722.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-807544.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-807544.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-225017.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-225017.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-879589.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-879589.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-348274.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-348274.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-354972.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-354972.png
data/human_segmentation_kaggle/images/ds6_coat-cold-cute-face-41507.png,data/human_segmentation_kaggle/masks/ds6_coat-cold-cute-face-41507.png
data/human_segmentation_kaggle/images/ds1_fashionable-girl-in-glasses-in-the-black-pants-157886.png,data/human_segmentation_kaggle/masks/ds1_fashionable-girl-in-glasses-in-the-black-pants-157886.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-318377.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-318377.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-852864.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-852864.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-594588.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-594588.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-147238_VR8QYgGkDW.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-147238_VR8QYgGkDW.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-376178.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-376178.png
data/human_segmentation_kaggle/images/ds6_light-red-white-home.png,data/human_segmentation_kaggle/masks/ds6_light-red-white-home.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-154015.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-154015.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-136674.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-136674.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-777155.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-777155.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-838579_cQahx58YyK.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-838579_cQahx58YyK.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-247872.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-247872.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-313104.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-313104.png
data/human_segmentation_kaggle/images/ds1_smile-man-worker-vertical-160914.png,data/human_segmentation_kaggle/masks/ds1_smile-man-worker-vertical-160914.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-403529.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-403529.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-733505.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-733505.png
data/human_segmentation_kaggle/images/ds6_dive-diver-diving-mask-41509.png,data/human_segmentation_kaggle/masks/ds6_dive-diver-diving-mask-41509.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-596128.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-596128.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-709807.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-709807.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-13918.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-13918.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-593349.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-593349.png
data/human_segmentation_kaggle/images/ds6_person-woman-summer-girl.png,data/human_segmentation_kaggle/masks/ds6_person-woman-summer-girl.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-452767.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-452767.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-444282_K0sbJsfZjz.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-444282_K0sbJsfZjz.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-681637.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-681637.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-573255.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-573255.png
data/human_segmentation_kaggle/images/ds8_aviator-view-portrait-gogly-111126.png,data/human_segmentation_kaggle/masks/ds8_aviator-view-portrait-gogly-111126.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-802417.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-802417.png
data/human_segmentation_kaggle/images/ds6_music-metro-tram-subway-618622.png,data/human_segmentation_kaggle/masks/ds6_music-metro-tram-subway-618622.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-450214.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-450214.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-573300_KrLVVmXzru.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-573300_KrLVVmXzru.png
data/human_segmentation_kaggle/images/ds5_smile-portrait-beauty-girl-99568.png,data/human_segmentation_kaggle/masks/ds5_smile-portrait-beauty-girl-99568.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-844864.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-844864.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-58592.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-58592.png
data/human_segmentation_kaggle/images/ds1_man-relax-couch-study.png,data/human_segmentation_kaggle/masks/ds1_man-relax-couch-study.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-337277.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-337277.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-667522.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-667522.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-458698.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-458698.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-835960.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-835960.png
data/human_segmentation_kaggle/images/ds1_person-human-male-man.png,data/human_segmentation_kaggle/masks/ds1_person-human-male-man.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-460307.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-460307.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-247314.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-247314.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-805535.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-805535.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-713955.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-713955.png
data/human_segmentation_kaggle/images/ds6_man-hat-portrait-old-man-160422.png,data/human_segmentation_kaggle/masks/ds6_man-hat-portrait-old-man-160422.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-866027.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-866027.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-337272.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-337272.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-325091.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-325091.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-674905.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-674905.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-823220.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-823220.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-743937_7TZxmJGKVc.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-743937_7TZxmJGKVc.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-254069.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-254069.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-175701_gtJWAZ6CEZ.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-175701_gtJWAZ6CEZ.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-219598.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-219598.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247206.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247206.png
data/human_segmentation_kaggle/images/ds7_american-football-running-back-runner-football-159662.png,data/human_segmentation_kaggle/masks/ds7_american-football-running-back-runner-football-159662.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206541.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206541.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-732740.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-732740.png
data/human_segmentation_kaggle/images/ds2_person-woman-hotel-laptop.png,data/human_segmentation_kaggle/masks/ds2_person-woman-hotel-laptop.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-803917.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-803917.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-795768.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-795768.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-810965.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-810965.png
